1455, , CO
1456, , CO
1457, , CO
1458, , CO
1459, , CO
1460, , CO
1461, , CO
1462, , CO
1463, , CO
1464, , CO
1465, , CO
1466, , CO
1467, , CO
1468, , CO
1469, , CO
1470, , CO
1471, , CO
1472, , CO
1473, , CO
1474, , CO
1475, , CO
1476, , CO
1477, , CO
1478, , CO
1479, , CO
1480, , CO
1481, , CO
1482, , CO
1483, , CO
1484, , CO
1485, , CO
1486, , CO
1487, , CO
1488, , CO
1489, , CO
1490, , CO
1491, , CO
1492, , CO
1493, , CO
1494, , CO
1495, , CO
1496, , CO
1497, , CO
1498, , CO
1499, , CO
1500, , CO
1501, , CO
1502, , CO
1503, , CO
1504, , CO
1505, , CO
1506, , CO
1507, , CO
1508, , CO
1509, , CO
1510, , CO
1511, , CO
1512, , CO
1513, , CO
1514, , CO
1515, , CO
1516, , CO
1517, , CO
1518, , CO
1519, , CO
1520, , CO
1521, , CO
1522, , CO
1523, , CO
1524, , CO
1525, , CO
1526, , CO
1527, , CO
1528, , CO
1529, , CO
1530, , CO
1531, , CO
1532, , CO
1533, , CO
1534, , CO
1535, , CO
1536, Nautilus Park, CT
1537, Stamford, CT
1538, Storrs, CT
1539, Newington, CT
1540, Meriden, CT
1541, West Hartford, CT
1542, Shelton, CT
1543, Hartford, CT
1544, Groton, CT
1545, Stratford, CT
1546, Bristol, CT
1547, West Haven, CT
1548, Middletown, CT
1549, Bethel, CT
1550, Naugatuck, CT
1551, Southwood Acres, CT
1552, Waterbury, CT
1553, Wethersfield, CT
1554, Norwalk, CT
1555, Orange, CT
1556, Windsor Locks, CT
1557, Danbury, CT
1558, Willimantic, CT
1559, East Haven, CT
1560, New Haven, CT
1561, Trumbull, CT
1562, Westport, CT
1563, Derby, CT
1564, Ansonia, CT
1565, North Haven, CT
1566, New London, CT
1567, Darien, CT
1568, New Britain, CT
1569, East Hartford, CT
1570, Milford, CT
1571, Norwich, CT
1572, Bridgeport, CT
1573, C Manchester, CT
1574, Wallingford Ctr, CT
1575, Torrington, CT
1576, , CT
1577, , CT
1578, , CT
1579, , CT
1580, , CT
1581, , CT
1582, , CT
1583, , CT
1584, , CT
1585, , CT
1586, , CT
1587, , CT
1588, , CT
1589, , CT
1590, , CT
1591, , CT
1592, , CT
1593, , CT
1594, , CT
1595, , CT
1596, , CT
1597, , CT
1598, , CT
1599, , CT
1600, , CT
1601, , CT
1602, , CT
1603, , CT
1604, , CT
1605, , CT
1606, , CT
1607, , CT
1608, , CT
1609, , CT
1610, , CT
1611, , CT
1612, , CT
1613, , CT
1614, , CT
1615, , CT
1616, , CT
1617, , CT
1618, , CT
1619, , CT
1620, , CT
1621, , CT
1622, , CT
1623, , CT
1624, , CT
1625, , CT
1626, , CT
1627, , CT
1628, , CT
1629, , CT
1630, , CT
1631, , CT
1632, , CT
1633, , CT
1634, , CT
1635, , CT
1636, , CT
1637, , CT
1638, , CT
1639, , CT
1640, , CT
1641, , CT
1642, , CT
1643, , CT
1644, , CT
1645, , CT
1646, , CT
1647, , CT
1648, , CT
1649, , CT
1650, , CT
1651, , CT
1652, , CT
1653, , CT
1654, , CT
1655, , CT
1656, , CT
1657, , CT
1658, , CT
